,Unnamed: 0,Unnamed: 0.1,year,song,artist,peak_pos,weeks_on_chart,instance,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
10,10,11,2004,(Reach Up For The) Sunrise,Duran Duran,95,5,1,0.465,0.978,0.0,-4.071000000000001,1.0,0.129,0.00137,0.000525,0.972,0.38,129.965,audio_features,1UiRhN1y1ML67E7oTjKtlZ,spotify:track:1UiRhN1y1ML67E7oTjKtlZ,https://api.spotify.com/v1/tracks/1UiRhN1y1ML67E7oTjKtlZ,https://api.spotify.com/v1/audio-analysis/1UiRhN1y1ML67E7oTjKtlZ,334587.0,4.0,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'synthpop']"
11,11,12,2004,(Theres Gotta Be) More To Life,Stacie Orrico,84,20,1,0.58,0.922,1.0,-3.785,1.0,0.0958,0.0917,0.0,0.18899999999999997,0.649,89.84100000000001,audio_features,2x5qF66rFO6DERBMNkQAqn,spotify:track:2x5qF66rFO6DERBMNkQAqn,https://api.spotify.com/v1/tracks/2x5qF66rFO6DERBMNkQAqn,https://api.spotify.com/v1/audio-analysis/2x5qF66rFO6DERBMNkQAqn,200387.0,4.0,"['candy pop', 'dance pop', 'europop']"
12,12,13,2019,(Theres No Place Like) Home For The Holidays,Perry Como,41,2,1,0.69,0.18899999999999997,0.0,-12.797,1.0,0.0316,0.897,0.0,0.133,0.735,78.042,audio_features,5mKxNjNnRFpO9Muzw3Ug0u,spotify:track:5mKxNjNnRFpO9Muzw3Ug0u,https://api.spotify.com/v1/tracks/5mKxNjNnRFpO9Muzw3Ug0u,https://api.spotify.com/v1/audio-analysis/5mKxNjNnRFpO9Muzw3Ug0u,171333.0,4.0,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'vocal jazz']"
13,13,14,2006,(When You Gonna) Give It Up To Me,Sean Paul Featuring Keyshia Cole,97,22,1,0.711,0.7609999999999999,8.0,-3.04,1.0,0.225,0.067,0.0,0.040999999999999995,0.718,95.824,audio_features,6k8uthjEbttfWXcGaNTQGD,spotify:track:6k8uthjEbttfWXcGaNTQGD,https://api.spotify.com/v1/tracks/6k8uthjEbttfWXcGaNTQGD,https://api.spotify.com/v1/audio-analysis/6k8uthjEbttfWXcGaNTQGD,243880.0,4.0,"['dance pop', 'dancehall', 'pop', 'pop rap']"
14,14,15,2000,(You Drive Me) Crazy,Britney Spears,10,20,1,0.748,0.9390000000000001,0.0,-4.288,0.0,0.0341,0.0534,0.0,0.32,0.96,104.001,audio_features,1DSJNBNhGZCigg9ll5VeZv,spotify:track:1DSJNBNhGZCigg9ll5VeZv,https://api.spotify.com/v1/tracks/1DSJNBNhGZCigg9ll5VeZv,https://api.spotify.com/v1/audio-analysis/1DSJNBNhGZCigg9ll5VeZv,198067.0,4.0,"['dance pop', 'pop', 'pop rap', 'post-teen pop']"
15,15,16,2007,(You Want To) Make A Memory,Bon Jovi,27,20,1,0.496,0.44,0.0,-7.355,1.0,0.0263,0.11699999999999999,0.00011100000000000001,0.12,0.20800000000000002,147.96,audio_features,09ln4QumFqjIkfCFiW9aRk,spotify:track:09ln4QumFqjIkfCFiW9aRk,https://api.spotify.com/v1/tracks/09ln4QumFqjIkfCFiW9aRk,https://api.spotify.com/v1/audio-analysis/09ln4QumFqjIkfCFiW9aRk,276453.0,4.0,"['glam metal', 'rock']"
16,16,17,2015,***Flawless,Beyonce Featuring Nicki Minaj Or Chimamanda Ngozi Adichie,82,20,2,0.639,0.659,8.0,-7.273,1.0,0.215,0.24100000000000002,8.33e-06,0.484,0.457,136.80100000000002,audio_features,0zVMzJ37VQNFUNvdxxat2E,spotify:track:0zVMzJ37VQNFUNvdxxat2E,https://api.spotify.com/v1/tracks/0zVMzJ37VQNFUNvdxxat2E,https://api.spotify.com/v1/audio-analysis/0zVMzJ37VQNFUNvdxxat2E,234413.0,4.0,"['dance pop', 'pop', 'r&b']"
17,17,18,2002,#1,Nelly,75,20,1,0.792,0.6,7.0,-6.157,1.0,0.228,0.0236,0.0,0.419,0.46299999999999997,89.985,audio_features,7rSj5gEdN5KgHwbnEVAZ4b,spotify:track:7rSj5gEdN5KgHwbnEVAZ4b,https://api.spotify.com/v1/tracks/7rSj5gEdN5KgHwbnEVAZ4b,https://api.spotify.com/v1/audio-analysis/7rSj5gEdN5KgHwbnEVAZ4b,198773.0,4.0,"['dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop']"
18,18,19,2013,#Beautiful,Mariah Carey Featuring Miguel,24,16,1,0.677,0.7490000000000001,4.0,-5.405,1.0,0.0391,0.34600000000000003,0.0,0.34700000000000003,0.469,107.042,audio_features,617KSbx52ACbnQBxSsG26X,spotify:track:617KSbx52ACbnQBxSsG26X,https://api.spotify.com/v1/tracks/617KSbx52ACbnQBxSsG26X,https://api.spotify.com/v1/audio-analysis/617KSbx52ACbnQBxSsG26X,199867.0,4.0,"['dance pop', 'pop', 'r&b', 'urban contemporary']"
19,19,20,2014,#SELFIE,The Chainsmokers,55,11,1,0.807,0.9159999999999999,0.0,-3.282,1.0,0.226,0.0134,1.22e-05,0.0787,0.6509999999999999,127.973,audio_features,1HOlb9rdNOmy9b1Fakicjo,spotify:track:1HOlb9rdNOmy9b1Fakicjo,https://api.spotify.com/v1/tracks/1HOlb9rdNOmy9b1Fakicjo,https://api.spotify.com/v1/audio-analysis/1HOlb9rdNOmy9b1Fakicjo,183750.0,4.0,"['electropop', 'pop', 'tropical house']"
20,20,21,2013,#thatPOWER,will.i.am Featuring Justin Bieber,42,16,1,0.797,0.608,6.0,-6.096,0.0,0.0583,0.00112,7.659999999999999e-05,0.0748,0.40299999999999997,128.0,audio_features,01TuObJVd7owWchVRuQbQw,spotify:track:01TuObJVd7owWchVRuQbQw,https://api.spotify.com/v1/tracks/01TuObJVd7owWchVRuQbQw,https://api.spotify.com/v1/audio-analysis/01TuObJVd7owWchVRuQbQw,279507.0,4.0,"['dance pop', 'pop', 'pop rap', 'post-teen pop']"
21,21,22,2016,$ave Dat Money,Lil Dicky Featuring Fetty Wap & Rich Homie Quan,98,19,3,0.858,0.6970000000000001,2.0,-5.361000000000001,1.0,0.23,0.114,0.0,0.22399999999999998,0.364,98.012,audio_features,6AoYWCzsDls6c61Zp5qTuU,spotify:track:6AoYWCzsDls6c61Zp5qTuU,https://api.spotify.com/v1/tracks/6AoYWCzsDls6c61Zp5qTuU,https://api.spotify.com/v1/audio-analysis/6AoYWCzsDls6c61Zp5qTuU,290836.0,4.0,['pop rap']
22,22,23,2014,0 To 100 / The Catch Up,Drake,63,20,1,0.7070000000000001,0.7090000000000001,11.0,-3.9789999999999996,0.0,0.34,0.763,0.0,0.27399999999999997,0.501,89.094,audio_features,4jtyUzZm9WLc2AdaJ1dso7,spotify:track:4jtyUzZm9WLc2AdaJ1dso7,https://api.spotify.com/v1/tracks/4jtyUzZm9WLc2AdaJ1dso7,https://api.spotify.com/v1/audio-analysis/4jtyUzZm9WLc2AdaJ1dso7,275227.0,4.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']"
23,23,24,2017,1 Night,Lil Yachty,94,20,2,0.762,0.47600000000000003,0.0,-12.686,1.0,0.114,0.366,0.0,0.10300000000000001,0.375,130.007,audio_features,40yJGQyEaBbIkXpwMFkXip,spotify:track:40yJGQyEaBbIkXpwMFkXip,https://api.spotify.com/v1/tracks/40yJGQyEaBbIkXpwMFkXip,https://api.spotify.com/v1/audio-analysis/40yJGQyEaBbIkXpwMFkXip,243270.0,4.0,"['atl hip hop', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']"
24,24,25,2005,1 Thing,Amerie,100,20,1,0.612,0.961,10.0,-3.0780000000000003,0.0,0.33299999999999996,0.107,4.1700000000000004e-05,0.0413,0.867,129.873,audio_features,1mnqraQ8oV8MX92rdOFLWW,spotify:track:1mnqraQ8oV8MX92rdOFLWW,https://api.spotify.com/v1/tracks/1mnqraQ8oV8MX92rdOFLWW,https://api.spotify.com/v1/audio-analysis/1mnqraQ8oV8MX92rdOFLWW,238760.0,5.0,"['alternative r&b', 'dance pop', 'deep pop r&b', 'hip hop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']"
25,25,26,2018,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,61,41,1,0.62,0.574,5.0,-7.787999999999999,0.0,0.0479,0.57,0.0,0.19,0.35200000000000004,100.021,audio_features,5tz69p7tJuGPeMGwNTxYuV,spotify:track:5tz69p7tJuGPeMGwNTxYuV,https://api.spotify.com/v1/tracks/5tz69p7tJuGPeMGwNTxYuV,https://api.spotify.com/v1/audio-analysis/5tz69p7tJuGPeMGwNTxYuV,250173.0,4.0,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']"
26,26,27,2005,"1, 2 Step",Ciara Featuring Missy Elliott,74,39,1,0.9440000000000001,0.511,5.0,-10.96,0.0,0.161,0.042,0.00107,0.0379,0.8420000000000001,113.046,audio_features,7uKcScNXuO3MWw6LowBjW1,spotify:track:7uKcScNXuO3MWw6LowBjW1,https://api.spotify.com/v1/tracks/7uKcScNXuO3MWw6LowBjW1,https://api.spotify.com/v1/audio-analysis/7uKcScNXuO3MWw6LowBjW1,203787.0,4.0,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']"
27,27,28,2009,"1, 2, 3, 4",Plain White Ts,91,20,1,0.45799999999999996,0.55,2.0,-7.0920000000000005,1.0,0.0262,0.5660000000000001,1.39e-05,0.10800000000000001,0.56,90.56,audio_features,5VWmMZCfJ4yVkJw9ZLFXej,spotify:track:5VWmMZCfJ4yVkJw9ZLFXej,https://api.spotify.com/v1/tracks/5VWmMZCfJ4yVkJw9ZLFXej,https://api.spotify.com/v1/audio-analysis/5VWmMZCfJ4yVkJw9ZLFXej,198360.0,4.0,"['neo mellow', 'pop punk', 'pop rock']"
28,28,29,2019,1.5,21 Savage,86,1,1,0.885,0.52,1.0,-8.353,1.0,0.359,0.000244,1.16e-06,0.45399999999999996,0.306,84.022,audio_features,2wOXxtHZgRkkrkEbKLzzqs,spotify:track:2wOXxtHZgRkkrkEbKLzzqs,https://api.spotify.com/v1/tracks/2wOXxtHZgRkkrkEbKLzzqs,https://api.spotify.com/v1/audio-analysis/2wOXxtHZgRkkrkEbKLzzqs,148656.0,4.0,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
29,29,30,2011,1+1,Beyonce,57,2,1,0.303,0.384,6.0,-7.3420000000000005,1.0,0.0339,0.381,5.14e-06,0.0661,0.261,63.345,audio_features,1pzJboOZaDNwshBnOlNh3a,spotify:track:1pzJboOZaDNwshBnOlNh3a,https://api.spotify.com/v1/tracks/1pzJboOZaDNwshBnOlNh3a,https://api.spotify.com/v1/audio-analysis/1pzJboOZaDNwshBnOlNh3a,273880.0,5.0,"['dance pop', 'pop', 'r&b']"
30,30,31,2015,10 Bands,Drake,88,13,1,0.835,0.7559999999999999,7.0,-3.7889999999999997,1.0,0.382,0.23,0.0,0.0801,0.87,173.0,audio_features,12d5QFwzh60IIHlsSnAvps,spotify:track:12d5QFwzh60IIHlsSnAvps,https://api.spotify.com/v1/tracks/12d5QFwzh60IIHlsSnAvps,https://api.spotify.com/v1/audio-analysis/12d5QFwzh60IIHlsSnAvps,177733.0,4.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']"
31,31,32,2018,10 Freaky Girls,Metro Boomin Featuring 21 Savage,42,4,1,0.81,0.353,6.0,-9.931000000000001,0.0,0.31,0.588,0.0,0.102,0.0727,88.031,audio_features,0AluA5RNsa4Cx6XRhf2hWZ,spotify:track:0AluA5RNsa4Cx6XRhf2hWZ,https://api.spotify.com/v1/tracks/0AluA5RNsa4Cx6XRhf2hWZ,https://api.spotify.com/v1/audio-analysis/0AluA5RNsa4Cx6XRhf2hWZ,208293.0,4.0,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
32,32,33,2015,100,The Game Featuring Drake,90,10,2,0.8009999999999999,0.521,4.0,-9.871,0.0,0.28,0.0136,0.0,0.179,0.41200000000000003,108.025,audio_features,46MFlm7p0Vqd0eXmLtDlN4,spotify:track:46MFlm7p0Vqd0eXmLtDlN4,https://api.spotify.com/v1/tracks/46MFlm7p0Vqd0eXmLtDlN4,https://api.spotify.com/v1/audio-analysis/46MFlm7p0Vqd0eXmLtDlN4,334360.0,4.0,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
33,33,34,2015,100 Grandkids,Mac Miller,100,1,1,0.735,0.7490000000000001,10.0,-3.766,0.0,0.0874,0.371,0.0,0.47,0.373,93.71799999999999,audio_features,4z0PnuB07fxtVZZRWsCfxb,spotify:track:4z0PnuB07fxtVZZRWsCfxb,https://api.spotify.com/v1/tracks/4z0PnuB07fxtVZZRWsCfxb,https://api.spotify.com/v1/audio-analysis/4z0PnuB07fxtVZZRWsCfxb,278507.0,4.0,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']"
34,34,35,2004,100 Years,Five For Fighting,70,22,1,0.643,0.569,7.0,-7.459,1.0,0.0276,0.544,2.17e-05,0.17800000000000002,0.275,120.507,audio_features,2lFlveK1y13WWp3vnQtrr3,spotify:track:2lFlveK1y13WWp3vnQtrr3,https://api.spotify.com/v1/tracks/2lFlveK1y13WWp3vnQtrr3,https://api.spotify.com/v1/audio-analysis/2lFlveK1y13WWp3vnQtrr3,244600.0,4.0,"['acoustic pop', 'neo mellow', 'piano rock', 'pop rock', 'post-grunge']"
35,35,36,2008,1234,Feist,70,15,2,0.71,0.491,2.0,-7.382000000000001,1.0,0.0504,0.21899999999999997,1.99e-06,0.0859,0.638,109.93299999999999,audio_features,2CzWeyC9zlDpIOZPUUKrBW,spotify:track:2CzWeyC9zlDpIOZPUUKrBW,https://api.spotify.com/v1/tracks/2CzWeyC9zlDpIOZPUUKrBW,https://api.spotify.com/v1/audio-analysis/2CzWeyC9zlDpIOZPUUKrBW,183667.0,4.0,"['art pop', 'canadian indie', 'canadian pop', 'chamber pop', 'folk-pop', 'indie folk', 'indie pop', 'indie rock', 'singer-songwriter', 'slow core']"
36,36,37,2018,1400 / 999 Freestyle,Trippie Redd Featuring Juice WRLD,55,3,1,0.825,0.5720000000000001,6.0,-6.067,0.0,0.0864,0.0079,0.0,0.113,0.568,141.991,audio_features,75lcPkAkUsKWHGBlGM476R,spotify:track:75lcPkAkUsKWHGBlGM476R,https://api.spotify.com/v1/tracks/75lcPkAkUsKWHGBlGM476R,https://api.spotify.com/v1/audio-analysis/75lcPkAkUsKWHGBlGM476R,175954.0,4.0,"['melodic rap', 'rap', 'trap']"
37,37,38,2010,143,Bobby Brackins Featuring Ray J,91,11,1,0.8340000000000001,0.758,11.0,-7.135,1.0,0.106,0.0113,0.0,0.0238,0.759,98.021,audio_features,4DdaOUTsCqz4cLK3z92oso,spotify:track:4DdaOUTsCqz4cLK3z92oso,https://api.spotify.com/v1/tracks/4DdaOUTsCqz4cLK3z92oso,https://api.spotify.com/v1/audio-analysis/4DdaOUTsCqz4cLK3z92oso,206813.0,4.0,"['cali rap', 'slow game']"
38,38,39,2000,15 Minutes,Marc Nelson,27,16,1,,,,,,,,,,,,,,,,,,,
39,39,40,2014,17 Again,Brantley Gilbert,90,1,1,0.43200000000000005,0.872,1.0,-4.9110000000000005,1.0,0.0358,0.0108,1.1400000000000001e-05,0.37200000000000005,0.67,173.945,audio_features,7qgsIONiXn49hfU4OfgBSJ,spotify:track:7qgsIONiXn49hfU4OfgBSJ,https://api.spotify.com/v1/tracks/7qgsIONiXn49hfU4OfgBSJ,https://api.spotify.com/v1/audio-analysis/7qgsIONiXn49hfU4OfgBSJ,239773.0,4.0,"['contemporary country', 'country', 'country road', 'modern country rock']"
40,40,41,2014,18,One Direction,87,1,1,0.6809999999999999,0.5820000000000001,6.0,-7.76,0.0,0.0313,0.22,0.0,0.11900000000000001,0.221,124.038,audio_features,3JjnGLK8IxkNLvo8Lb3KOM,spotify:track:3JjnGLK8IxkNLvo8Lb3KOM,https://api.spotify.com/v1/tracks/3JjnGLK8IxkNLvo8Lb3KOM,https://api.spotify.com/v1/audio-analysis/3JjnGLK8IxkNLvo8Lb3KOM,248360.0,4.0,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'talent show']"
41,41,42,2003,19 Somethin,Mark Wills,69,20,1,0.588,0.813,4.0,-5.042,1.0,0.076,0.184,0.0,0.0783,0.818,90.072,audio_features,0ElpjZyX8YBiXuYcDC1Ci9,spotify:track:0ElpjZyX8YBiXuYcDC1Ci9,https://api.spotify.com/v1/tracks/0ElpjZyX8YBiXuYcDC1Ci9,https://api.spotify.com/v1/audio-analysis/0ElpjZyX8YBiXuYcDC1Ci9,200467.0,4.0,"['contemporary country', 'country', 'country road']"
42,42,43,2014,19 You + Me,Dan + Shay,96,18,1,0.493,0.67,6.0,-5.131,1.0,0.0298,0.319,0.0,0.102,0.451,151.989,audio_features,7ongSdLv28Z27WeCrzZXwB,spotify:track:7ongSdLv28Z27WeCrzZXwB,https://api.spotify.com/v1/tracks/7ongSdLv28Z27WeCrzZXwB,https://api.spotify.com/v1/audio-analysis/7ongSdLv28Z27WeCrzZXwB,217407.0,3.0,['contemporary country']
43,43,44,2010,1901,Phoenix,99,13,3,0.591,0.831,0.0,-5.647,1.0,0.0415,0.0605,4.6700000000000003e-05,0.19,0.705,144.084,audio_features,3FM33HqRlV7J1QJoPOnd2u,spotify:track:3FM33HqRlV7J1QJoPOnd2u,https://api.spotify.com/v1/tracks/3FM33HqRlV7J1QJoPOnd2u,https://api.spotify.com/v1/audio-analysis/3FM33HqRlV7J1QJoPOnd2u,193107.0,4.0,"['alternative dance', 'dance-punk', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave']"
44,44,45,2018,1942,G-Eazy Featuring Yo Gotti & YBN Nahmir,90,8,1,0.8170000000000001,0.6459999999999999,4.0,-5.12,0.0,0.249,0.0152,0.0,0.125,0.835,162.898,audio_features,794QVQtFNy7hvtjQP1keQd,spotify:track:794QVQtFNy7hvtjQP1keQd,https://api.spotify.com/v1/tracks/794QVQtFNy7hvtjQP1keQd,https://api.spotify.com/v1/audio-analysis/794QVQtFNy7hvtjQP1keQd,213080.0,4.0,"['hip hop', 'indie pop rap', 'pop', 'pop rap', 'rap']"
45,45,46,2017,1942 Flows,Meek Mill,83,1,1,0.63,0.628,2.0,-4.016,1.0,0.327,0.0515,0.0,0.091,0.266,121.307,audio_features,7sLDnUauivS2vN6Z9EfUJT,spotify:track:7sLDnUauivS2vN6Z9EfUJT,https://api.spotify.com/v1/tracks/7sLDnUauivS2vN6Z9EfUJT,https://api.spotify.com/v1/audio-analysis/7sLDnUauivS2vN6Z9EfUJT,282667.0,5.0,"['hip hop', 'philly rap', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
46,46,47,2007,1973,James Blunt,73,3,1,0.72,0.6679999999999999,9.0,-7.928,1.0,0.0269,0.0652,0.006640000000000001,0.0789,0.768,123.007,audio_features,1BV0m40U0M4t1SLIsDnwZl,spotify:track:1BV0m40U0M4t1SLIsDnwZl,https://api.spotify.com/v1/tracks/1BV0m40U0M4t1SLIsDnwZl,https://api.spotify.com/v1/audio-analysis/1BV0m40U0M4t1SLIsDnwZl,280027.0,4.0,"['neo mellow', 'pop', 'pop rock']"
47,47,48,2005,1985,Bowling For Soup,72,20,1,0.606,0.887,4.0,-4.404,1.0,0.0598,0.000242,0.0,0.337,0.903,119.97399999999999,audio_features,5oQcOu1omDykbIPSdSQQNJ,spotify:track:5oQcOu1omDykbIPSdSQQNJ,https://api.spotify.com/v1/tracks/5oQcOu1omDykbIPSdSQQNJ,https://api.spotify.com/v1/audio-analysis/5oQcOu1omDykbIPSdSQQNJ,193000.0,4.0,"['comic', 'pop punk', 'pop rock', 'post-grunge', 'texas pop punk']"
48,48,49,2018,1985 (Intro To The Fall Off),J. Cole,20,2,1,0.6779999999999999,0.648,2.0,-5.892,1.0,0.445,0.147,0.0,0.182,0.635,94.336,audio_features,7EulRO07ZgchxqKUHb8Pvc,spotify:track:7EulRO07ZgchxqKUHb8Pvc,https://api.spotify.com/v1/tracks/7EulRO07ZgchxqKUHb8Pvc,https://api.spotify.com/v1/audio-analysis/7EulRO07ZgchxqKUHb8Pvc,190177.0,4.0,"['conscious hip hop', 'hip hop', 'nc hip hop', 'pop rap', 'rap']"
49,49,50,2013,1994,Jason Aldean,93,11,1,0.598,0.777,11.0,-6.676,0.0,0.0396,0.183,0.0,0.111,0.821,159.942,audio_features,3C6WblKJq7rpsPsIafytEV,spotify:track:3C6WblKJq7rpsPsIafytEV,https://api.spotify.com/v1/tracks/3C6WblKJq7rpsPsIafytEV,https://api.spotify.com/v1/audio-analysis/3C6WblKJq7rpsPsIafytEV,242680.0,4.0,"['contemporary country', 'country', 'country road']"
50,50,51,2016,1999,Prince,41,30,4,0.866,0.73,5.0,-8.201,1.0,0.0767,0.13699999999999998,0.0,0.0843,0.625,118.523,audio_features,2H7PHVdQ3mXqEHXcvclTB0,spotify:track:2H7PHVdQ3mXqEHXcvclTB0,https://api.spotify.com/v1/tracks/2H7PHVdQ3mXqEHXcvclTB0,https://api.spotify.com/v1/audio-analysis/2H7PHVdQ3mXqEHXcvclTB0,379267.0,4.0,"['funk', 'funk rock', 'minneapolis sound']"
51,51,52,2007,1st Time,Yung Joc Featuring Marques Houston & Trey Songz,97,6,2,0.6859999999999999,0.603,6.0,-6.112,1.0,0.20199999999999999,0.0981,0.0,0.102,0.778,133.034,audio_features,5ehwXxbiFNYwlmntoKom7h,spotify:track:5ehwXxbiFNYwlmntoKom7h,https://api.spotify.com/v1/tracks/5ehwXxbiFNYwlmntoKom7h,https://api.spotify.com/v1/audio-analysis/5ehwXxbiFNYwlmntoKom7h,267627.0,4.0,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
52,52,53,2014,2 On,Tinashe Featuring ScHoolboy Q,89,24,1,0.742,0.595,9.0,-7.51,1.0,0.107,0.15,0.0,0.111,0.431,101.01299999999999,audio_features,3jVtllWS5CFFWLQng8sKsr,spotify:track:3jVtllWS5CFFWLQng8sKsr,https://api.spotify.com/v1/tracks/3jVtllWS5CFFWLQng8sKsr,https://api.spotify.com/v1/audio-analysis/3jVtllWS5CFFWLQng8sKsr,227000.0,4.0,"['dance pop', 'deep pop r&b', 'electropop', 'metropopolis', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']"
53,53,54,2016,2 Phones,Kevin Gates,93,25,1,0.895,0.6809999999999999,7.0,-5.267,0.0,0.358,0.157,0.0,0.18899999999999997,0.5539999999999999,121.91799999999999,audio_features,0wdKiSBUT7aZkXUIdJWcwC,spotify:track:0wdKiSBUT7aZkXUIdJWcwC,https://api.spotify.com/v1/tracks/0wdKiSBUT7aZkXUIdJWcwC,https://api.spotify.com/v1/audio-analysis/0wdKiSBUT7aZkXUIdJWcwC,240000.0,4.0,"['baton rouge rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
54,54,55,2012,2 Reasons,Trey Songz Featuring T.I.,97,20,1,0.7340000000000001,0.746,11.0,-5.088,1.0,0.0762,0.00135,0.0,0.17800000000000002,0.539,94.03299999999999,audio_features,6lgzJuBX3iqevLdtgNlyAU,spotify:track:6lgzJuBX3iqevLdtgNlyAU,https://api.spotify.com/v1/tracks/6lgzJuBX3iqevLdtgNlyAU,https://api.spotify.com/v1/audio-analysis/6lgzJuBX3iqevLdtgNlyAU,197627.0,4.0,"['dance pop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']"
55,55,56,2007,2 Step,Unk,94,21,1,0.721,0.72,9.0,-6.145,0.0,0.192,0.0564,0.0,0.17300000000000001,0.643,76.976,audio_features,34vVztCAeKpPtzYfGHQjiV,spotify:track:34vVztCAeKpPtzYfGHQjiV,https://api.spotify.com/v1/tracks/34vVztCAeKpPtzYfGHQjiV,https://api.spotify.com/v1/audio-analysis/34vVztCAeKpPtzYfGHQjiV,322933.0,4.0,"['atl hip hop', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
56,56,57,2010,2012 (It Aint The End),Jay Sean Featuring Nicki Minaj,50,14,1,0.718,0.8009999999999999,0.0,-2.5810000000000004,1.0,0.0386,0.226,0.0,0.39,0.5379999999999999,127.016,audio_features,1ERCOXHQcoLSTlgmNTlcrR,spotify:track:1ERCOXHQcoLSTlgmNTlcrR,https://api.spotify.com/v1/tracks/1ERCOXHQcoLSTlgmNTlcrR,https://api.spotify.com/v1/audio-analysis/1ERCOXHQcoLSTlgmNTlcrR,222200.0,4.0,"['australian pop', 'dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']"
57,57,58,2009,21 Guns,Green Day,55,20,1,0.268,0.742,5.0,-4.939,1.0,0.0355,0.0518,0.0,0.626,0.41600000000000004,159.779,audio_features,64yrDBpcdwEdNY9loyEGbX,spotify:track:64yrDBpcdwEdNY9loyEGbX,https://api.spotify.com/v1/tracks/64yrDBpcdwEdNY9loyEGbX,https://api.spotify.com/v1/audio-analysis/64yrDBpcdwEdNY9loyEGbX,321093.0,4.0,"['permanent wave', 'pop punk', 'punk', 'rock']"
58,58,59,2003,21 Questions,50 Cent Featuring Nate Dogg,74,23,1,0.547,0.807,6.0,-4.083,0.0,0.36,0.38799999999999996,9.109999999999999e-05,0.0436,0.919,79.82300000000001,audio_features,41bIQPBE1lFN0mmw6Lmssz,spotify:track:41bIQPBE1lFN0mmw6Lmssz,https://api.spotify.com/v1/tracks/41bIQPBE1lFN0mmw6Lmssz,https://api.spotify.com/v1/audio-analysis/41bIQPBE1lFN0mmw6Lmssz,224427.0,3.0,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']"
59,59,60,2011,21st Century Girl,Willow,99,1,1,0.8320000000000001,0.823,9.0,-6.097,1.0,0.0385,0.02,0.84,0.14800000000000002,0.43799999999999994,127.985,audio_features,3YeSBr4X8luRfhWwiHHnad,spotify:track:3YeSBr4X8luRfhWwiHHnad,https://api.spotify.com/v1/tracks/3YeSBr4X8luRfhWwiHHnad,https://api.spotify.com/v1/audio-analysis/3YeSBr4X8luRfhWwiHHnad,183144.0,4.0,[]
60,60,61,2013,22,Taylor Swift,84,20,3,0.664,0.7390000000000001,7.0,-6.539,1.0,0.0377,0.0027,0.0027300000000000002,0.0742,0.703,104.012,audio_features,3bIxTsfeNMO7Nt2J3EUKrA,spotify:track:3bIxTsfeNMO7Nt2J3EUKrA,https://api.spotify.com/v1/tracks/3bIxTsfeNMO7Nt2J3EUKrA,https://api.spotify.com/v1/audio-analysis/3bIxTsfeNMO7Nt2J3EUKrA,230133.0,4.0,"['dance pop', 'pop', 'post-teen pop']"
61,61,62,2014,23,"Mike WiLL Made-It Featuring Miley Cyrus, Wiz Khalifa & Juicy J",70,23,2,0.863,0.605,2.0,-5.231,1.0,0.0572,0.000366,3.71e-06,0.132,0.327,140.031,audio_features,20FZrLl9zSbO9b3DhaqO6M,spotify:track:20FZrLl9zSbO9b3DhaqO6M,https://api.spotify.com/v1/tracks/20FZrLl9zSbO9b3DhaqO6M,https://api.spotify.com/v1/audio-analysis/20FZrLl9zSbO9b3DhaqO6M,252520.0,4.0,"['atl hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
